,words,words_index,tags,tags_index
846,"['2', '0', '0', '8', '年', '1', '1', '月', '至', '今', '任', '中', '航', '直', '升', '机', '有', '限', '责', '任', '公', '司', '财', '务', '部', '部', '长', '，']","[55, 56, 56, 110, 17, 14, 14, 58, 59, 60, 61, 5, 636, 866, 1123, 327, 86, 87, 157, 61, 70, 71, 125, 126, 76, 76, 77, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2]"
847,"['2', '0', '0', '0', '年', '至', '2', '0', '0', '8', '年', '1', '0', '月', '任', '国', '有', '企', '业', '监', '事', '会', '驻', '中', '航', '二', '集', '团', '公', '司', '监', '事', '，']","[55, 56, 56, 56, 17, 59, 55, 56, 56, 110, 17, 14, 56, 58, 61, 6, 86, 240, 101, 185, 67, 39, 1124, 5, 636, 119, 166, 167, 70, 71, 185, 67, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2]"
848,"['2', '0', '0', '0', '年', '至', '今', '任', '航', '空', '证', '券', '有', '限', '责', '任', '公', '司', '监', '事', '，']","[55, 56, 56, 56, 17, 59, 60, 61, 636, 637, 338, 339, 86, 87, 157, 61, 70, 71, 185, 67, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2]"
849,"['2', '0', '0', '0', '年', '至', '今', '任', '成', '发', '集', '团', '监', '事', '；']","[55, 56, 56, 56, 17, 59, 60, 61, 321, 165, 166, 167, 185, 67, 68]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 8, 10, 2]"
850,"['2', '0', '0', '0', '年', '1', '月', '至', '2', '0', '1', '1', '年', '1', '2', '月', '，', '任', '公', '司', '监', '事', '。']","[55, 56, 56, 56, 17, 14, 58, 59, 55, 56, 14, 14, 17, 14, 55, 58, 4, 61, 70, 71, 185, 67, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 16, 8, 10, 2]"
851,"['周', '舟', '先', '生', '，']","[342, 1125, 140, 19, 4]","['B-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 1, 2, 2, 2]"
852,"['1', '9', '7', '5', '年', '生', '，', '中', '国', '国', '籍', '，', '无', '境', '外', '居', '留', '权', '，', '博', '士', '，', '研', '究', '员', '级', '高', '级', '工', '程', '师', '。']","[14, 15, 57, 93, 17, 19, 4, 5, 6, 6, 7, 4, 8, 9, 10, 11, 12, 13, 4, 178, 102, 4, 104, 105, 24, 310, 0, 310, 29, 30, 31, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 5, 2, 2, 2, 2, 2, 2, 2, 2, 11, 13, 2, 8, 9, 9, 9, 9, 9, 9, 9, 10, 2]"
853,"['历', '任', '长', '安', '汽', '车', '工', '程', '研', '究', '院', 'C', 'A', 'E', '工', '程', '所', '发', '动', '机', '室', '主', '任', '、', '所', '长', '助', '理', '，', '上', '海', '分', '院', '院', '长', '助', '理', '，', '美', '国', 'A', 'l', 't', 'a', 'i', 'r', '公', '司', '中', '国', '区', '技', '术', '总', '监', '，', '中', '国', '汽', '车', '工', '程', '研', '究', '院', '股', '份', '有', '限', '公', '司', '副', '总', '工', '程', '师', '兼', '数', '据', '中', '心', '主', '任', '，', '研', '发', '中', '心', '常', '务', '副', '主', '任', '。']","[28, 61, 77, 269, 475, 370, 29, 30, 104, 105, 99, 513, 824, 822, 29, 30, 191, 165, 332, 327, 529, 117, 61, 32, 191, 77, 283, 37, 4, 494, 365, 212, 99, 99, 77, 283, 37, 4, 33, 6, 824, 490, 703, 484, 701, 49, 70, 71, 5, 6, 190, 123, 124, 89, 185, 4, 5, 6, 475, 370, 29, 30, 104, 105, 99, 84, 85, 86, 87, 70, 71, 88, 89, 29, 30, 31, 251, 244, 1126, 5, 286, 117, 61, 4, 104, 165, 5, 286, 232, 126, 88, 117, 61, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 10, 2, 8, 9, 9, 10, 2, 14, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 8, 9, 9, 9, 9, 10, 2, 8, 9, 9, 9, 9, 9, 9, 9, 10, 2]"
854,"['现', '任', '中', '国', '汽', '车', '工', '程', '研', '究', '院', '股', '份', '有', '限', '公', '司', '董', '事', '、', '副', '总', '经', '理', '兼', '研', '发', '中', '心', '主', '任', '。']","[133, 61, 5, 6, 475, 370, 29, 30, 104, 105, 99, 84, 85, 86, 87, 70, 71, 66, 67, 32, 88, 89, 53, 37, 251, 104, 165, 5, 286, 117, 61, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 8, 9, 9, 10, 2, 8, 9, 9, 9, 9, 10, 2]"
855,"['中', '国', '汽', '车', '工', '程', '学', '会', '产', '品', '分', '会', '副', '主', '任', '委', '员', '、', '中', '国', '力', '学', '学', '会', '产', '学', '研', '工', '作', '委', '员', '会', '委', '员', '、', '中', '国', '机', '械', '工', '程', '工', '业', '自', '动', '化', '分', '会', '委', '员', '等', '。']","[5, 6, 475, 370, 29, 30, 27, 39, 163, 576, 212, 39, 88, 117, 61, 316, 24, 32, 5, 6, 291, 27, 27, 39, 163, 27, 104, 29, 150, 316, 24, 39, 316, 24, 32, 5, 6, 327, 328, 29, 30, 29, 101, 294, 332, 83, 212, 39, 316, 24, 131, 54]","['B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O']","[14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2, 2]"
856,"['鲍', '臻', '湧', '，', '男', '，', '中', '国', '国', '籍', '，']","[1127, 1128, 1129, 4, 3, 4, 5, 6, 6, 7, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O']","[0, 17, 1, 2, 2, 2, 3, 4, 4, 5, 2]"
857,"['1', '9', '6', '5', '年', '4', '月', '出', '生', '，', '研', '究', '生', '，', '高', '级', '会', '计', '师', '、', '注', '册', '会', '计', '师', '。']","[14, 15, 16, 93, 17, 270, 58, 18, 19, 4, 104, 105, 19, 4, 0, 310, 39, 100, 31, 32, 40, 41, 39, 100, 31, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 11, 12, 13, 2, 8, 9, 9, 9, 10, 2, 8, 9, 9, 9, 10, 2]"
858,"['历', '任', '黄', '岩', '橡', '胶', '助', '剂', '集', '团', '公', '司', '财', '务', '部', '经', '理', '，', '黄', '岩', '会', '计', '师', '事', '务', '所', '会', '计', '师', '，', '浙', '江', '联', '化', '集', '团', '有', '限', '公', '司', '财', '务', '管', '理', '部', '部', '长', '、', '联', '化', '科', '技', '副', '总', '裁', '、', '董', '事', '会', '秘', '书', '兼', '财', '务', '总', '监', '。']","[28, 61, 541, 919, 519, 520, 283, 1130, 166, 167, 70, 71, 125, 126, 76, 53, 37, 4, 541, 919, 39, 100, 31, 67, 126, 191, 39, 100, 31, 4, 289, 274, 307, 83, 166, 167, 86, 87, 70, 71, 125, 126, 36, 37, 76, 76, 77, 32, 307, 83, 26, 123, 88, 89, 136, 32, 66, 67, 39, 72, 73, 251, 125, 126, 89, 185, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 16, 8, 9, 10, 2, 8, 9, 9, 9, 10, 2, 8, 9, 9, 10, 2]"
859,"['现', '任', '联', '化', '科', '技', '股', '份', '有', '限', '公', '司', '高', '级', '副', '总', '裁', '、', '董', '事', '会', '秘', '书', '。']","[133, 61, 307, 83, 26, 123, 84, 85, 86, 87, 70, 71, 0, 310, 88, 89, 136, 32, 66, 67, 39, 72, 73, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 8, 9, 9, 9, 10, 2]"
860,"['孙', '有', '文', '先', '生', '，', '现', '任', '中', '国', '东', '方', '航', '空', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '。']","[304, 86, 214, 140, 19, 4, 133, 61, 5, 6, 79, 238, 636, 637, 84, 85, 86, 87, 70, 71, 88, 89, 53, 37, 54]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
861,"['孙', '先', '生', '于', '一', '九', '八', '零', '年', '加', '入', '民', '航', '业', '，', '曾', '任', '上', '海', '飞', '行', '部', '中', '队', '长', '、', '大', '队', '长', '。']","[304, 140, 19, 142, 258, 319, 318, 1131, 17, 271, 272, 143, 636, 101, 4, 184, 61, 494, 365, 643, 183, 76, 5, 467, 77, 32, 144, 467, 77, 54]","['S-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[22, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 16, 8, 9, 10, 2, 8, 9, 10, 2]"
862,"['二', '○', '○', '七', '年', '四', '月', '至', '二', '○', '○', '九', '年', '十', '一', '月', '任', '东', '航', '江', '苏', '有', '限', '公', '司', '副', '总', '经', '理', '，', '二', '○', '○', '九', '年', '十', '二', '月', '至', '二', '○', '一', '二', '年', '四', '月', '任', '上', '海', '飞', '行', '部', '总', '经', '理', '，', '二', '○', '一', '二', '年', '四', '月', '至', '二', '○', '一', '四', '年', '三', '月', '任', '本', '公', '司', '总', '飞', '行', '师', '，', '兼', '任', '上', '海', '飞', '行', '部', '总', '经', '理', '，', '二', '○', '一', '四', '年', '三', '月', '至', '二', '○', '一', '四', '年', '七', '月', '任', '本', '公', '司', '副', '总', '经', '理', '兼', '总', '飞', '行', '师', '，', '二', '○', '一', '四', '年', '七', '月', '至', '今', '任', '中', '国', '东', '方', '航', '空', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '。']","[119, 1132, 1132, 937, 17, 364, 58, 59, 119, 1132, 1132, 319, 17, 325, 258, 58, 61, 79, 636, 274, 275, 86, 87, 70, 71, 88, 89, 53, 37, 4, 119, 1132, 1132, 319, 17, 325, 119, 58, 59, 119, 1132, 258, 119, 17, 364, 58, 61, 494, 365, 643, 183, 76, 89, 53, 37, 4, 119, 1132, 258, 119, 17, 364, 58, 59, 119, 1132, 258, 364, 17, 80, 58, 61, 25, 70, 71, 89, 643, 183, 31, 4, 251, 61, 494, 365, 643, 183, 76, 89, 53, 37, 4, 119, 1132, 258, 364, 17, 80, 58, 59, 119, 1132, 258, 364, 17, 937, 58, 61, 25, 70, 71, 88, 89, 53, 37, 251, 89, 643, 183, 31, 4, 119, 1132, 258, 364, 17, 937, 58, 59, 60, 61, 5, 6, 79, 238, 636, 637, 84, 85, 86, 87, 70, 71, 88, 89, 53, 37, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 16, 8, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 16, 8, 9, 9, 10, 2, 2, 2, 14, 15, 15, 15, 16, 8, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 16, 8, 9, 9, 10, 2, 8, 9, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
863,"['孙', '先', '生', '毕', '业', '于', '中', '国', '民', '用', '航', '空', '飞', '行', '学', '院', '驾', '驶', '系', '飞', '机', '驾', '驶', '专', '业', '，', '拥', '有', '复', '旦', '大', '学', '管', '理', '学', '院', '高', '级', '工', '商', '管', '理', '（', 'E', 'M', 'B', 'A', '）', '学', '位', '。']","[304, 140, 19, 141, 101, 142, 5, 6, 143, 377, 636, 637, 643, 183, 27, 99, 1133, 1134, 145, 643, 327, 1133, 1134, 51, 101, 4, 670, 86, 946, 720, 144, 27, 36, 37, 27, 99, 0, 310, 29, 98, 36, 37, 42, 822, 44, 823, 824, 50, 27, 147, 54]","['S-NAME', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'O', 'O', 'O']","[22, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 18, 19, 19, 19, 19, 20, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 16, 18, 19, 19, 19, 19, 20, 2, 11, 12, 12, 13, 2, 2, 2, 2]"
864,"['楚', '国', '志', '先', '生', '：', '1', '9', '4', '9', '年', '出', '生', '，']","[907, 6, 207, 140, 19, 2, 14, 15, 270, 15, 17, 18, 19, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 17, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
865,"['1', '9', '6', '8', '年', '参', '加', '工', '作', '，', '大', '学', '学', '历', '。']","[14, 15, 16, 110, 17, 361, 271, 29, 150, 4, 144, 27, 27, 28, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 11, 12, 12, 13, 2]"
866,"['民', '族', '：', '汉', '。']","[143, 21, 2, 20, 54]","['O', 'O', 'O', 'S-RACE', 'O']","[2, 2, 2, 21, 2]"
867,"['中', '共', '党', '员', '。']","[5, 22, 23, 24, 54]","['B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[8, 9, 9, 10, 2]"
868,"['曾', '任', '通', '化', '纺', '织', '厂', '车', '间', '主', '任', '，', '通', '化', '地', '区', '轻', '工', '局', '副', '局', '长', '，', '通', '化', '市', '纺', '织', '局', '局', '长', '，', '省', '纺', '织', '工', '业', '厅', '生', '产', '处', '处', '长', '，', '通', '化', '市', '政', '协', '副', '秘', '书', '长', '。']","[184, 61, 351, 83, 693, 638, 277, 370, 371, 117, 61, 4, 351, 83, 162, 190, 628, 29, 193, 88, 193, 77, 4, 351, 83, 168, 693, 638, 193, 193, 77, 4, 114, 693, 638, 29, 101, 887, 19, 163, 149, 149, 77, 4, 351, 83, 168, 198, 38, 88, 72, 73, 77, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 16, 8, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 14, 15, 15, 15, 15, 16, 8, 10, 2, 14, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 14, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
869,"['现', '任', '吉', '林', '化', '纤', '化', '纤', '集', '团', '公', '司', '党', '委', '副', '书', '记', '兼', '吉', '林', '化', '纤', '集', '团', '工', '会', '主', '席', '。']","[133, 61, 242, 243, 83, 837, 83, 837, 166, 167, 70, 71, 23, 316, 88, 73, 412, 251, 242, 243, 83, 837, 166, 167, 29, 39, 117, 413, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
870,"['吉', '林', '化', '纤', '股', '份', '有', '限', '公', '司', '董', '事', '。']","[242, 243, 83, 837, 84, 85, 86, 87, 70, 71, 66, 67, 54]","['B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2]"
